Whangarei,2005-04-30,Average,17.6,Whangarei Aero Aws,1287
Whangarei,2005-05-01,Maximum,21.7,Whangarei Aero Aws,1287
Whangarei,2005-05-01,Minimum,9.5,Whangarei Aero Aws,1287
Whangarei,2005-05-01,Average,15.6,Whangarei Aero Aws,1287
Whangarei,2005-05-02,Maximum,22.1,Whangarei Aero Aws,1287
Whangarei,2005-05-02,Minimum,11.9,Whangarei Aero Aws,1287
Whangarei,2005-05-02,Average,17,Whangarei Aero Aws,1287
Whangarei,2005-05-03,Maximum,20.4,Whangarei Aero Aws,1287
Whangarei,2005-05-03,Minimum,15.2,Whangarei Aero Aws,1287
Whangarei,2005-05-03,Average,17.8,Whangarei Aero Aws,1287
Whangarei,2005-05-04,Maximum,19.2,Whangarei Aero Aws,1287
Whangarei,2005-05-04,Minimum,13.5,Whangarei Aero Aws,1287
Whangarei,2005-05-04,Average,16.4,Whangarei Aero Aws,1287
Whangarei,2005-05-05,Maximum,18.1,Whangarei Aero Aws,1287
Whangarei,2005-05-05,Minimum,15.2,Whangarei Aero Aws,1287
Whangarei,2005-05-05,Average,16.6,Whangarei Aero Aws,1287
Whangarei,2005-05-06,Maximum,17.7,Whangarei Aero Aws,1287
Whangarei,2005-05-06,Minimum,15.3,Whangarei Aero Aws,1287
Whangarei,2005-05-06,Average,16.5,Whangarei Aero Aws,1287
Whangarei,2005-05-07,Maximum,18.9,Whangarei Aero Aws,1287
Whangarei,2005-05-07,Minimum,14.2,Whangarei Aero Aws,1287
Whangarei,2005-05-07,Average,16.6,Whangarei Aero Aws,1287
Whangarei,2005-05-08,Maximum,20.4,Whangarei Aero Aws,1287
Whangarei,2005-05-08,Minimum,8.9,Whangarei Aero Aws,1287
Whangarei,2005-05-08,Average,14.7,Whangarei Aero Aws,1287
Whangarei,2005-05-09,Maximum,17.2,Whangarei Aero Aws,1287
Whangarei,2005-05-09,Minimum,8.8,Whangarei Aero Aws,1287
